Sensors,SUNANGLE,Status,Latitude,Longitude,Temperature 2m,Dewpoint 2m,Pressure,Precipitation,GHI,DHI,BNI,LightHouse,Time ,Date,Timestamp,Year,hours
Optic Main,-7.358303838,0.504022643,54.85581931,-3.786144167,-3.567107642,-9.460204735,101243.1685,0.000182703,27.45204015,6.493352313,113.4653268,North_Ronaldsay,05:07:59,14-04-2023,00:00:00,2023,5.133055556
Light,-7.359591131,0.504022816,54.85583066,-3.786115594,-3.568430013,-9.461821981,101243.1489,0.000182709,27.44919019,6.490006672,113.4718872,Flotta_Grinds_Buoy,04:36:37,14-04-2023,00:00:00,2023,4.610277778
Light,-7.360878424,0.504022989,54.85584202,-3.786087022,-3.569752385,-9.463439226,101243.1293,0.000182715,27.44634023,6.486661031,113.4784477,North_Rona,04:29:12,14-04-2023,00:00:00,2023,4.486666667
Main optic,-7.362165717,0.504023162,54.85585337,-3.78605845,-3.571074756,-9.465056472,101243.1097,0.000182721,27.44349027,6.48331539,113.4850082,Mousa,04:05:56,14-04-2023,00:00:00,2023,4.098888889
Optic Main,-7.36345301,0.504023335,54.85586473,-3.786029878,-3.572397127,-9.466673718,101243.0901,0.000182728,27.44064031,6.479969749,113.4915686,Sumburgh_Head,21:07:18,13-04-2023,00:00:00,2023,21.12166667
Optic Main,-7.364740303,0.504023508,54.85587608,-3.786001306,-3.573719498,-9.468290963,101243.0705,0.000182734,27.43779035,6.476624109,113.4981291,Sumburgh_Head,20:59:54,13-04-2023,00:00:00,2023,20.99833333
Main Optic,-7.366027596,0.504023681,54.85588744,-3.785972734,-3.575041869,-9.469908209,101243.051,0.00018274,27.43494038,6.473278468,113.5046895,Balta_Sound,20:48:15,13-04-2023,00:00:00,2023,20.80416667
Light,-7.367314889,0.504023854,54.85589879,-3.785944161,-3.57636424,-9.471525454,101243.0314,0.000182746,27.43209042,6.469932827,113.51125,North_Rona,20:17:11,13-04-2023,00:00:00,2023,20.28638889
Light,-7.368602182,0.504024027,54.85591015,-3.785915589,-3.577686612,-9.4731427,101243.0118,0.000182752,27.42924046,6.466587186,113.5178105,Sule_Skerry,19:41:47,13-04-2023,00:00:00,2023,19.69638889
Optic Main,-7.369889475,0.5040242,54.8559215,-3.785887017,-3.579008983,-9.474759945,101242.9922,0.000182758,27.4263905,6.463241545,113.5243709,Sumburgh_Head,19:40:49,13-04-2023,00:00:00,2023,19.68027778
Main optic,-7.371176768,0.504024373,54.85593286,-3.785858445,-3.580331354,-9.476377191,101242.9726,0.000182764,27.42354054,6.459895905,113.5309314,Mousa,19:37:03,13-04-2023,00:00:00,2023,19.6175
Optic Main,-7.372464061,0.504024546,54.85594421,-3.785829873,-3.581653725,-9.477994436,101242.953,0.000182771,27.42069058,6.456550264,113.5374918,North_Ronaldsay,19:36:21,13-04-2023,00:00:00,2023,19.60583333
Light,-7.373751355,0.504024719,54.85595557,-3.7858013,-3.582976096,-9.479611682,101242.9335,0.000182777,27.41784062,6.453204623,113.5440523,Flotta_Grinds_Buoy,19:35:37,13-04-2023,00:00:00,2023,19.59361111
ML1 Status,-7.375038648,0.504024892,54.85596692,-3.785772728,-3.584298467,-9.481228928,101242.9139,0.000182783,27.41499066,6.449858982,113.5506128,BishopRock,19:33:52,13-04-2023,00:00:00,2023,19.56444444
ML1 Status,-7.376325941,0.504025065,54.85597828,-3.785744156,-3.585620839,-9.482846173,101242.8943,0.000182789,27.4121407,6.446513341,113.5571732,Trevose,19:29:57,13-04-2023,00:00:00,2023,19.49916667
ML1 Status,-7.377613234,0.504025238,54.85598964,-3.785715584,-3.58694321,-9.484463419,101242.8747,0.000182795,27.40929074,6.443167701,113.5637337,WolfRock,19:26:10,13-04-2023,00:00:00,2023,19.43611111
ML1 Status,-7.378900527,0.504025411,54.85600099,-3.785687012,-3.588265581,-9.486080664,101242.8551,0.000182801,27.40644078,6.43982206,113.5702941,Lizard,19:26:02,13-04-2023,00:00:00,2023,19.43388889
ML1 Status,-7.38018782,0.504025584,54.85601235,-3.78565844,-3.589587952,-9.48769791,101242.8355,0.000182807,27.40359081,6.436476419,113.5768546,BullPointPost,19:20:23,13-04-2023,00:00:00,2023,19.33972222
Main Optic,-7.381475113,0.504025757,54.8560237,-3.785629867,-3.590910323,-9.489315155,101242.816,0.000182813,27.40074085,6.433130778,113.5834151,Dunnet_Head,19:12:43,13-04-2023,00:00:00,2023,19.21194444
Main Status,-7.382762406,0.50402593,54.85603506,-3.785601295,-3.592232695,-9.490932401,101242.7964,0.00018282,27.39789089,6.429785138,113.5899755,Godrevy,18:52:02,13-04-2023,00:00:00,2023,18.86722222
ML1 Status,-7.384049699,0.504026103,54.85604641,-3.785572723,-3.593555066,-9.492549647,101242.7768,0.000182826,27.39504093,6.426439497,113.596536,Eddystone,16:39:39,13-04-2023,00:00:00,2023,16.66083333
ML1 Status,-7.385336992,0.504026276,54.85605777,-3.785544151,-3.594877437,-9.494166892,101242.7572,0.000182832,27.39219097,6.423093856,113.6030965,Eddystone,16:26:19,13-04-2023,00:00:00,2023,16.43861111
ML1 Status,-7.386624285,0.504026449,54.85606912,-3.785515579,-3.596199808,-9.495784138,101242.7376,0.000182838,27.38934101,6.419748215,113.6096569,Eddystone,14:35:40,13-04-2023,00:00:00,2023,14.59444444
ML1 Status,-7.387911578,0.504026622,54.85608048,-3.785487006,-3.597522179,-9.497401383,101242.718,0.000182844,27.38649105,6.416402574,113.6162174,Eddystone,14:27:24,13-04-2023,00:00:00,2023,14.45666667
Main Status,-7.389198871,0.504026795,54.85609183,-3.785458434,-3.59884455,-9.499018629,101242.6985,0.00018285,27.38364109,6.413056934,113.6227778,Godrevy,05:59:02,13-04-2023,00:00:00,2023,5.983888889
Main Optic,-7.390486164,0.504026968,54.85610319,-3.785429862,-3.600166922,-9.500635874,101242.6789,0.000182856,27.38079113,6.409711293,113.6293383,Dunnet_Head,05:40:09,13-04-2023,00:00:00,2023,5.669166667
ML1 Status,-7.391773457,0.504027141,54.85611454,-3.78540129,-3.601489293,-9.50225312,101242.6593,0.000182863,27.37794117,6.406365652,113.6358988,BullPointPost,05:32:29,13-04-2023,00:00:00,2023,5.541388889
ML1 Status,-7.39306075,0.504027314,54.8561259,-3.785372718,-3.602811664,-9.503870365,101242.6397,0.000182869,27.37509121,6.403020011,113.6424592,WolfRock,05:29:56,13-04-2023,00:00:00,2023,5.498888889
ML1 Status,-7.394348043,0.504027486,54.85613725,-3.785344146,-3.604134035,-9.505487611,101242.6201,0.000182875,27.37224125,6.39967437,113.6490197,BishopRock,05:24:11,13-04-2023,00:00:00,2023,5.403055556
Light,-7.395635336,0.504027659,54.85614861,-3.785315573,-3.605456406,-9.507104857,101242.6005,0.000182881,27.36939128,6.39632873,113.6555801,Sule_Skerry,05:23:47,13-04-2023,00:00:00,2023,5.396388889
Optic Main,-7.396922629,0.504027832,54.85615996,-3.785287001,-3.606778777,-9.508722102,101242.581,0.000182887,27.36654132,6.392983089,113.6621406,North_Ronaldsay,05:17:34,13-04-2023,00:00:00,2023,5.292777778
ML1 Status,-7.398209922,0.504028005,54.85617132,-3.785258429,-3.608101149,-9.510339348,101242.5614,0.000182893,27.36369136,6.389637448,113.6687011,Lizard,05:16:29,13-04-2023,00:00:00,2023,5.274722222
ML1 Status,-7.399497215,0.504028178,54.85618267,-3.785229857,-3.60942352,-9.511956593,101242.5418,0.000182899,27.3608414,6.386291807,113.6752615,Trevose,05:15:04,13-04-2023,00:00:00,2023,5.251111111
Main Optic,-7.400784508,0.504028351,54.85619403,-3.785201285,-3.610745891,-9.513573839,101242.5222,0.000182906,27.35799144,6.382946166,113.681822,Balta_Sound,05:12:23,13-04-2023,00:00:00,2023,5.206388889
Optic Main,-7.402071801,0.504028524,54.85620538,-3.785172712,-3.612068262,-9.515191084,101242.5026,0.000182912,27.35514148,6.379600526,113.6883824,Sumburgh_Head,05:08:28,13-04-2023,00:00:00,2023,5.141111111
Light,-7.403359094,0.504028697,54.85621674,-3.78514414,-3.613390633,-9.51680833,101242.483,0.000182918,27.35229152,6.376254885,113.6949429,Flotta_Grinds_Buoy,04:48:37,13-04-2023,00:00:00,2023,4.810277778
Main optic,-7.404646387,0.50402887,54.85622809,-3.785115568,-3.614713004,-9.518425576,101242.4635,0.000182924,27.34944156,6.372909244,113.7015034,Mousa,04:34:58,13-04-2023,00:00:00,2023,4.582777778
Light,-7.40593368,0.504029043,54.85623945,-3.785086996,-3.616035376,-9.520042821,101242.4439,0.00018293,27.3465916,6.369563603,113.7080638,North_Rona,04:29:12,13-04-2023,00:00:00,2023,4.486666667
Light,-7.407220973,0.504029216,54.8562508,-3.785058424,-3.617357747,-9.521660067,101242.4243,0.000182936,27.34374164,6.366217963,113.7146243,North_Rona,20:11:12,12-04-2023,00:00:00,2023,20.18666667
Main optic,-7.408508266,0.504029389,54.85626216,-3.785029852,-3.618680118,-9.523277312,101242.4047,0.000182942,27.34089168,6.362872322,113.7211847,Mousa,19:42:10,12-04-2023,00:00:00,2023,19.70277778
Light,-7.40979556,0.504029562,54.85627351,-3.785001279,-3.620002489,-9.524894558,101242.3851,0.000182948,27.33804172,6.359526681,113.7277452,Sule_Skerry,19:41:48,12-04-2023,00:00:00,2023,19.69666667
Optic Main,-7.411082853,0.504029735,54.85628487,-3.784972707,-3.62132486,-9.526511803,101242.3655,0.000182955,27.33519175,6.35618104,113.7343057,North_Ronaldsay,19:35:20,12-04-2023,00:00:00,2023,19.58888889
Optic Main,-7.412370146,0.504029908,54.85629622,-3.784944135,-3.622647232,-9.528129049,101242.346,0.000182961,27.33234179,6.352835399,113.7408661,Sumburgh_Head,19:34:45,12-04-2023,00:00:00,2023,19.57916667
ML1 Status,-7.413657439,0.504030081,54.85630758,-3.784915563,-3.623969603,-9.529746295,101242.3264,0.000182967,27.32949183,6.349489759,113.7474266,BishopRock,19:33:36,12-04-2023,00:00:00,2023,19.56
ML1 Status,-7.414944732,0.504030254,54.85631893,-3.784886991,-3.625291974,-9.53136354,101242.3068,0.000182973,27.32664187,6.346144118,113.753987,Trevose,19:30:37,12-04-2023,00:00:00,2023,19.51027778
Light,-7.416232025,0.504030427,54.85633029,-3.784858419,-3.626614345,-9.532980786,101242.2872,0.000182979,27.32379191,6.342798477,113.7605475,Flotta_Grinds_Buoy,19:29:37,12-04-2023,00:00:00,2023,19.49361111
ML1 Status,-7.417519318,0.5040306,54.85634164,-3.784829846,-3.627936716,-9.534598031,101242.2676,0.000182985,27.32094195,6.339452836,113.767108,Lizard,19:26:12,12-04-2023,00:00:00,2023,19.43666667
ML1 Status,-7.418806611,0.504030773,54.856353,-3.784801274,-3.629259087,-9.536215277,101242.248,0.000182991,27.31809199,6.336107195,113.7736684,WolfRock,19:26:17,12-04-2023,00:00:00,2023,19.43805556
Main Optic,-7.420093904,0.504030946,54.85636435,-3.784772702,-3.630581459,-9.537832522,101242.2285,0.000182998,27.31524203,6.332761555,113.7802289,Balta_Sound,19:22:06,12-04-2023,00:00:00,2023,19.36833333
ML1 Status,-7.421381197,0.504031119,54.85637571,-3.78474413,-3.63190383,-9.539449768,101242.2089,0.000183004,27.31239207,6.329415914,113.7867893,BullPointPost,19:21:17,12-04-2023,00:00:00,2023,19.35472222
Main Optic,-7.42266849,0.504031292,54.85638706,-3.784715558,-3.633226201,-9.541067013,101242.1893,0.00018301,27.30954211,6.326070273,113.7933498,Dunnet_Head,19:01:39,12-04-2023,00:00:00,2023,19.0275
Main Status,-7.423955783,0.504031465,54.85639842,-3.784686985,-3.634548572,-9.542684259,101242.1697,0.000183016,27.30669215,6.322724632,113.7999103,Godrevy,19:01:52,12-04-2023,00:00:00,2023,19.03111111
ML1 Status,-7.425243076,0.504031638,54.85640977,-3.784658413,-3.635870943,-9.544301505,101242.1501,0.000183022,27.30384218,6.319378991,113.8064707,Eddystone,18:18:27,12-04-2023,00:00:00,2023,18.3075
ML1 Status,-7.426530369,0.504031811,54.85642113,-3.784629841,-3.637193314,-9.54591875,101242.1305,0.000183028,27.30099222,6.316033351,113.8130312,Eddystone,14:57:25,12-04-2023,00:00:00,2023,14.95694444
Main Status,-7.427817662,0.504031984,54.85643248,-3.784601269,-3.638515686,-9.547535996,101242.111,0.000183034,27.29814226,6.31268771,113.8195916,Godrevy,06:19:02,12-04-2023,00:00:00,2023,6.317222222
Main Optic,-7.429104955,0.504032157,54.85644384,-3.784572697,-3.639838057,-9.549153241,101242.0914,0.000183041,27.2952923,6.309342069,113.8261521,Dunnet_Head,05:55:25,12-04-2023,00:00:00,2023,5.923611111
ML1 Status,-7.430392248,0.50403233,54.85645519,-3.784544125,-3.641160428,-9.550770487,101242.0718,0.000183047,27.29244234,6.305996428,113.8327126,BullPointPost,05:48:53,12-04-2023,00:00:00,2023,5.814722222
ML1 Status,-7.431679541,0.504032503,54.85646655,-3.784515552,-3.642482799,-9.552387732,101242.0522,0.000183053,27.28959238,6.302650788,113.839273,WolfRock,05:33:34,12-04-2023,00:00:00,2023,5.559444444
Light,-7.432966834,0.504032676,54.8564779,-3.78448698,-3.64380517,-9.554004978,101242.0326,0.000183059,27.28674242,6.299305147,113.8458335,Sule_Skerry,05:29:48,12-04-2023,00:00:00,2023,5.496666667
ML1 Status,-7.434254127,0.504032849,54.85648926,-3.784458408,-3.645127541,-9.555622224,101242.013,0.000183065,27.28389246,6.295959506,113.8523939,BishopRock,05:27:20,12-04-2023,00:00:00,2023,5.455555556
ML1 Status,-7.43554142,0.504033022,54.85650061,-3.784429836,-3.646449913,-9.557239469,101241.9935,0.000183071,27.2810425,6.292613865,113.8589544,Trevose,05:23:25,12-04-2023,00:00:00,2023,5.390277778
ML1 Status,-7.436828713,0.504033195,54.85651197,-3.784401264,-3.647772284,-9.558856715,101241.9739,0.000183077,27.27819254,6.289268224,113.8655149,Lizard,05:19:47,12-04-2023,00:00:00,2023,5.329722222
Optic Main,-7.438116006,0.504033368,54.85652332,-3.784372691,-3.649094655,-9.56047396,101241.9543,0.000183083,27.27534258,6.285922584,113.8720753,North_Ronaldsay,05:12:35,12-04-2023,00:00:00,2023,5.209722222
Optic Main,-7.439403299,0.504033541,54.85653468,-3.784344119,-3.650417026,-9.562091206,101241.9347,0.00018309,27.27249262,6.282576943,113.8786358,Sumburgh_Head,05:08:29,12-04-2023,00:00:00,2023,5.141388889
Main Optic,-7.440690592,0.504033714,54.85654603,-3.784315547,-3.651739397,-9.563708451,101241.9151,0.000183096,27.26964265,6.279231302,113.8851962,Balta_Sound,05:00:16,12-04-2023,00:00:00,2023,5.004444444
Light,-7.441977885,0.504033887,54.85655739,-3.784286975,-3.653061769,-9.565325697,101241.8955,0.000183102,27.26679269,6.275885661,113.8917567,Flotta_Grinds_Buoy,04:53:37,12-04-2023,00:00:00,2023,4.893611111
Main optic,-7.443265178,0.50403406,54.85656874,-3.784258403,-3.65438414,-9.566942943,101241.876,0.000183108,27.26394273,6.27254002,113.8983172,Mousa,0.2,12-04-2023,00:00:00,2023,4.8
Light,-7.444552471,0.504034233,54.8565801,-3.784229831,-3.655706511,-9.568560188,101241.8564,0.000183114,27.26109277,6.26919438,113.9048776,North_Rona,04:35:13,12-04-2023,00:00:00,2023,4.586944444
Light,-7.445839765,0.504034406,54.85659145,-3.784201258,-3.657028882,-9.570177434,101241.8368,0.00018312,27.25824281,6.265848739,113.9114381,North_Rona,20:11:13,11-04-2023,00:00:00,2023,20.18694444
Main optic,-7.447127058,0.504034579,54.85660281,-3.784172686,-3.658351253,-9.571794679,101241.8172,0.000183126,27.25539285,6.262503098,113.9179985,Mousa,19:46:04,11-04-2023,00:00:00,2023,19.76777778
Light,-7.448414351,0.504034752,54.85661416,-3.784144114,-3.659673624,-9.573411925,101241.7976,0.000183133,27.25254289,6.259157457,113.924559,Sule_Skerry,19:41:48,11-04-2023,00:00:00,2023,19.69666667
ML1 Status,-7.449701644,0.504034925,54.85662552,-3.784115542,-3.660995996,-9.57502917,101241.778,0.000183139,27.24969293,6.255811816,113.9311195,Trevose,19:40:16,11-04-2023,00:00:00,2023,19.67111111
Optic Main,-7.450988937,0.504035098,54.85663687,-3.78408697,-3.662318367,-9.576646416,101241.7585,0.000183145,27.24684297,6.252466176,113.9376799,Sumburgh_Head,19:36:44,11-04-2023,00:00:00,2023,19.61222222
Optic Main,-7.45227623,0.504035271,54.85664823,-3.784058397,-3.663640738,-9.578263661,101241.7389,0.000183151,27.24399301,6.249120535,113.9442404,North_Ronaldsay,19:34:51,11-04-2023,00:00:00,2023,19.58083333
ML1 Status,-7.453563523,0.504035444,54.85665958,-3.784029825,-3.664963109,-9.579880907,101241.7193,0.000183157,27.24114305,6.245774894,113.9508009,BishopRock,19:31:37,11-04-2023,00:00:00,2023,19.52694444
Light,-7.454850816,0.504035617,54.85667094,-3.784001253,-3.66628548,-9.581498153,101241.6997,0.000183163,27.23829308,6.242429253,113.9573613,Flotta_Grinds_Buoy,19:29:39,11-04-2023,00:00:00,2023,19.49416667
ML1 Status,-7.456138109,0.50403579,54.85668229,-3.783972681,-3.667607851,-9.583115398,101241.6801,0.000183169,27.23544312,6.239083613,113.9639218,WolfRock,0.809965278,11-04-2023,00:00:00,2023,0
Main Optic,-7.457425402,0.504035963,54.85669365,-3.783944109,-3.668930223,-9.584732644,101241.6605,0.000183176,27.23259316,6.235737972,113.9704822,Balta_Sound,0.810520833,11-04-2023,00:00:00,2023,0
ML1 Status,-7.458712695,0.504036136,54.856705,-3.783915537,-3.670252594,-9.586349889,101241.641,0.000183182,27.2297432,6.232392331,113.9770427,Lizard,0.808333333,11-04-2023,00:00:00,2023,19.4
ML1 Status,-7.459999988,0.504036309,54.85671636,-3.783886964,-3.671574965,-9.587967135,101241.6214,0.000183188,27.22689324,6.22904669,113.9836032,BullPointPost,19:19:40,11-04-2023,00:00:00,2023,19.32777778
Main Optic,-7.461287281,0.504036482,54.85672771,-3.783858392,-3.672897336,-9.58958438,101241.6018,0.000183194,27.22404328,6.225701049,113.9901636,Dunnet_Head,19:14:05,11-04-2023,00:00:00,2023,19.23472222
Main Status,-7.462574574,0.504036655,54.85673907,-3.78382982,-3.674219707,-9.591201626,101241.5822,0.0001832,27.22119332,6.222355409,113.9967241,Godrevy,19:02:02,11-04-2023,00:00:00,2023,19.03388889
Optic Main,-7.463861867,0.504036828,54.85675042,-3.783801248,-3.675542078,-9.592818872,101241.5626,0.000183206,27.21834336,6.219009768,114.0032845,Sumburgh_Head,18:40:32,11-04-2023,00:00:00,2023,18.67555556
Optic Main,-7.46514916,0.504037001,54.85676178,-3.783772676,-3.67686445,-9.594436117,101241.543,0.000183212,27.2154934,6.215664127,114.009845,Sumburgh_Head,18:11:32,11-04-2023,00:00:00,2023,18.19222222
ML1 Status,-7.466436453,0.504037174,54.85677313,-3.783744103,-3.678186821,-9.596053363,101241.5235,0.000183218,27.21264344,6.212318486,114.0164055,Eddystone,18:04:50,11-04-2023,00:00:00,2023,18.08055556
ML1 Status,-7.467723746,0.504037346,54.85678449,-3.783715531,-3.679509192,-9.597670608,101241.5039,0.000183225,27.20979348,6.208972845,114.0229659,Eddystone,14:51:25,11-04-2023,00:00:00,2023,14.85694444
Main Status,-7.469011039,0.504037519,54.85679584,-3.783686959,-3.680831563,-9.599287854,101241.4843,0.000183231,27.20694352,6.205627205,114.0295264,Godrevy,06:04:02,11-04-2023,00:00:00,2023,6.067222222
Main Optic,-7.470298332,0.504037692,54.8568072,-3.783658387,-3.682153934,-9.600905099,101241.4647,0.000183237,27.20409355,6.202281564,114.0360868,Dunnet_Head,05:59:56,11-04-2023,00:00:00,2023,5.998888889
ML1 Status,-7.471585625,0.504037865,54.85681855,-3.783629815,-3.683476306,-9.602522345,101241.4451,0.000183243,27.20124359,6.198935923,114.0426473,WolfRock,05:34:36,11-04-2023,00:00:00,2023,5.576666667
ML1 Status,-7.472872918,0.504038038,54.85682991,-3.783601243,-3.684798677,-9.604139591,101241.4255,0.000183249,27.19839363,6.195590282,114.0492078,BullPointPost,05:33:26,11-04-2023,00:00:00,2023,5.557222222
ML1 Status,-7.474160211,0.504038211,54.85684126,-3.78357267,-3.686121048,-9.605756836,101241.406,0.000183255,27.19554367,6.192244642,114.0557682,BishopRock,05:30:59,11-04-2023,00:00:00,2023,5.516388889
Light,-7.475447504,0.504038384,54.85685262,-3.783544098,-3.687443419,-9.607374082,101241.3864,0.000183261,27.19269371,6.188899001,114.0623287,Sule_Skerry,05:29:49,11-04-2023,00:00:00,2023,5.496944444
Optic Main,-7.476734797,0.504038557,54.85686397,-3.783515526,-3.68876579,-9.608991327,101241.3668,0.000183268,27.18984375,6.18555336,114.0688891,North_Ronaldsay,05:23:49,11-04-2023,00:00:00,2023,5.396944444
ML1 Status,-7.47802209,0.50403873,54.85687533,-3.783486954,-3.690088161,-9.610608573,101241.3472,0.000183274,27.18699379,6.182207719,114.0754496,Trevose,05:22:15,11-04-2023,00:00:00,2023,5.370833333
ML1 Status,-7.479309383,0.504038903,54.85688668,-3.783458382,-3.691410533,-9.612225818,101241.3276,0.00018328,27.18414383,6.178862078,114.0820101,Lizard,05:21:20,11-04-2023,00:00:00,2023,5.355555556
Optic Main,-7.480596677,0.504039076,54.85689804,-3.78342981,-3.692732904,-9.613843064,101241.308,0.000183286,27.18129387,6.175516438,114.0885705,Sumburgh_Head,05:16:32,11-04-2023,00:00:00,2023,5.275555556
Light,-7.48188397,0.504039249,54.85690939,-3.783401237,-3.694055275,-9.615460309,101241.2885,0.000183292,27.17844391,6.172170797,114.095131,Flotta_Grinds_Buoy,04:59:38,11-04-2023,00:00:00,2023,4.993888889
